scenario,mode_folder,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,stored_attempts,corrected_attempts,duration_seconds,runtime_ms
lever,distilled,distilled_memory,lever-2026-04-01T01-02-22-398Z,lever_distilled_memory_081,runs/lever/distilled/lever-2026-04-01T01-02-22-398Z,81,76-100,true,true,0,1,4.285,4280
lever,distilled,distilled_memory,lever-2026-04-01T01-02-31-541Z,lever_distilled_memory_082,runs/lever/distilled/lever-2026-04-01T01-02-31-541Z,82,76-100,true,true,0,1,4.256,4254
lever,distilled,distilled_memory,lever-2026-04-01T01-02-40-749Z,lever_distilled_memory_083,runs/lever/distilled/lever-2026-04-01T01-02-40-749Z,83,76-100,true,true,0,1,4.258,4256
lever,distilled,distilled_memory,lever-2026-04-01T01-02-50-024Z,lever_distilled_memory_084,runs/lever/distilled/lever-2026-04-01T01-02-50-024Z,84,76-100,true,true,0,1,4.272,4270
lever,distilled,distilled_memory,lever-2026-04-01T01-02-59-134Z,lever_distilled_memory_085,runs/lever/distilled/lever-2026-04-01T01-02-59-134Z,85,76-100,true,true,0,1,4.377,4376
lever,distilled,distilled_memory,lever-2026-04-01T01-03-08-145Z,lever_distilled_memory_086,runs/lever/distilled/lever-2026-04-01T01-03-08-145Z,86,76-100,true,true,0,1,4.225,4222
lever,distilled,distilled_memory,lever-2026-04-01T01-03-17-359Z,lever_distilled_memory_087,runs/lever/distilled/lever-2026-04-01T01-03-17-359Z,87,76-100,true,true,0,1,4.293,4291
lever,distilled,distilled_memory,lever-2026-04-01T01-03-26-575Z,lever_distilled_memory_088,runs/lever/distilled/lever-2026-04-01T01-03-26-575Z,88,76-100,true,true,0,1,4.256,4255
lever,distilled,distilled_memory,lever-2026-04-01T01-03-35-503Z,lever_distilled_memory_089,runs/lever/distilled/lever-2026-04-01T01-03-35-503Z,89,76-100,true,true,0,1,4.469,4462
lever,distilled,distilled_memory,lever-2026-04-01T01-03-44-644Z,lever_distilled_memory_090,runs/lever/distilled/lever-2026-04-01T01-03-44-644Z,90,76-100,true,true,0,1,4.293,4292
lever,distilled,distilled_memory,lever-2026-04-01T01-03-53-896Z,lever_distilled_memory_091,runs/lever/distilled/lever-2026-04-01T01-03-53-896Z,91,76-100,true,true,0,1,4.296,4293
lever,distilled,distilled_memory,lever-2026-04-01T01-04-03-146Z,lever_distilled_memory_092,runs/lever/distilled/lever-2026-04-01T01-04-03-146Z,92,76-100,true,true,0,1,4.261,4259
lever,distilled,distilled_memory,lever-2026-04-01T01-04-12-354Z,lever_distilled_memory_093,runs/lever/distilled/lever-2026-04-01T01-04-12-354Z,93,76-100,true,true,0,1,4.272,4270
lever,distilled,distilled_memory,lever-2026-04-01T01-04-21-577Z,lever_distilled_memory_094,runs/lever/distilled/lever-2026-04-01T01-04-21-577Z,94,76-100,true,true,0,1,4.263,4262
lever,distilled,distilled_memory,lever-2026-04-01T01-04-30-562Z,lever_distilled_memory_095,runs/lever/distilled/lever-2026-04-01T01-04-30-562Z,95,76-100,true,true,0,1,4.479,4476
lever,distilled,distilled_memory,lever-2026-04-01T01-04-39-763Z,lever_distilled_memory_096,runs/lever/distilled/lever-2026-04-01T01-04-39-763Z,96,76-100,true,true,0,1,4.25,4249
lever,distilled,distilled_memory,lever-2026-04-01T01-04-48-943Z,lever_distilled_memory_097,runs/lever/distilled/lever-2026-04-01T01-04-48-943Z,97,76-100,true,true,0,1,4.251,4249
lever,distilled,distilled_memory,lever-2026-04-01T01-04-58-094Z,lever_distilled_memory_098,runs/lever/distilled/lever-2026-04-01T01-04-58-094Z,98,76-100,true,true,0,1,4.259,4256
lever,distilled,distilled_memory,lever-2026-04-01T01-05-07-117Z,lever_distilled_memory_099,runs/lever/distilled/lever-2026-04-01T01-05-07-117Z,99,76-100,true,true,0,1,4.401,4400
lever,distilled,distilled_memory,lever-2026-04-01T01-05-16-267Z,lever_distilled_memory_100,runs/lever/distilled/lever-2026-04-01T01-05-16-267Z,100,76-100,true,true,0,1,4.352,4351
lever,distilled,distilled_memory,lever-2026-04-01T01-05-25-548Z,lever_distilled_memory_101,runs/lever/distilled/lever-2026-04-01T01-05-25-548Z,101,101-125,true,true,0,1,4.254,4252
lever,distilled,distilled_memory,lever-2026-04-01T01-05-34-695Z,lever_distilled_memory_102,runs/lever/distilled/lever-2026-04-01T01-05-34-695Z,102,101-125,true,true,0,1,4.289,4287
lever,distilled,distilled_memory,lever-2026-04-01T01-05-43-923Z,lever_distilled_memory_103,runs/lever/distilled/lever-2026-04-01T01-05-43-923Z,103,101-125,true,true,0,1,4.271,4269
lever,distilled,distilled_memory,lever-2026-04-01T01-05-53-071Z,lever_distilled_memory_104,runs/lever/distilled/lever-2026-04-01T01-05-53-071Z,104,101-125,true,true,0,1,4.278,4276
lever,distilled,distilled_memory,lever-2026-04-01T01-06-01-994Z,lever_distilled_memory_105,runs/lever/distilled/lever-2026-04-01T01-06-01-994Z,105,101-125,true,true,0,1,4.438,4436
lever,distilled,distilled_memory,lever-2026-04-01T01-06-11-142Z,lever_distilled_memory_106,runs/lever/distilled/lever-2026-04-01T01-06-11-142Z,106,101-125,true,true,0,1,4.262,4261
lever,distilled,distilled_memory,lever-2026-04-01T01-06-20-293Z,lever_distilled_memory_107,runs/lever/distilled/lever-2026-04-01T01-06-20-293Z,107,101-125,true,true,0,1,4.251,4249
lever,distilled,distilled_memory,lever-2026-04-01T01-06-29-507Z,lever_distilled_memory_108,runs/lever/distilled/lever-2026-04-01T01-06-29-507Z,108,101-125,true,true,0,1,4.257,4255
lever,distilled,distilled_memory,lever-2026-04-01T01-06-38-733Z,lever_distilled_memory_109,runs/lever/distilled/lever-2026-04-01T01-06-38-733Z,109,101-125,true,true,0,1,4.271,4269
lever,distilled,distilled_memory,lever-2026-04-01T01-06-47-870Z,lever_distilled_memory_110,runs/lever/distilled/lever-2026-04-01T01-06-47-870Z,110,101-125,true,true,0,1,4.363,4362
lever,distilled,distilled_memory,lever-2026-04-01T01-06-56-845Z,lever_distilled_memory_111,runs/lever/distilled/lever-2026-04-01T01-06-56-845Z,111,101-125,true,true,0,1,4.258,4257
lever,distilled,distilled_memory,lever-2026-04-01T01-07-06-050Z,lever_distilled_memory_112,runs/lever/distilled/lever-2026-04-01T01-07-06-050Z,112,101-125,true,true,0,1,4.277,4276
lever,distilled,distilled_memory,lever-2026-04-01T01-07-15-246Z,lever_distilled_memory_113,runs/lever/distilled/lever-2026-04-01T01-07-15-246Z,113,101-125,true,true,0,1,4.259,4257
lever,distilled,distilled_memory,lever-2026-04-01T01-07-24-396Z,lever_distilled_memory_114,runs/lever/distilled/lever-2026-04-01T01-07-24-396Z,114,101-125,true,true,0,1,4.252,4251
lever,distilled,distilled_memory,lever-2026-04-01T01-07-33-509Z,lever_distilled_memory_115,runs/lever/distilled/lever-2026-04-01T01-07-33-509Z,115,101-125,true,true,0,1,4.3,4298
lever,distilled,distilled_memory,lever-2026-04-01T01-07-42-442Z,lever_distilled_memory_116,runs/lever/distilled/lever-2026-04-01T01-07-42-442Z,116,101-125,true,true,0,1,4.446,4444
lever,distilled,distilled_memory,lever-2026-04-01T01-07-51-596Z,lever_distilled_memory_117,runs/lever/distilled/lever-2026-04-01T01-07-51-596Z,117,101-125,true,true,0,1,4.258,4256
lever,distilled,distilled_memory,lever-2026-04-01T01-08-00-902Z,lever_distilled_memory_118,runs/lever/distilled/lever-2026-04-01T01-08-00-902Z,118,101-125,true,true,0,1,4.269,4267
lever,distilled,distilled_memory,lever-2026-04-01T01-08-10-142Z,lever_distilled_memory_119,runs/lever/distilled/lever-2026-04-01T01-08-10-142Z,119,101-125,true,true,0,1,4.277,4274
lever,distilled,distilled_memory,lever-2026-04-01T01-08-19-343Z,lever_distilled_memory_120,runs/lever/distilled/lever-2026-04-01T01-08-19-343Z,120,101-125,true,true,0,1,4.332,4330
lever,distilled,distilled_memory,lever-2026-04-01T01-08-28-357Z,lever_distilled_memory_121,runs/lever/distilled/lever-2026-04-01T01-08-28-357Z,121,101-125,true,true,0,1,4.358,4352
lever,distilled,distilled_memory,lever-2026-04-01T01-08-37-498Z,lever_distilled_memory_122,runs/lever/distilled/lever-2026-04-01T01-08-37-498Z,122,101-125,true,true,0,1,4.31,4307
lever,distilled,distilled_memory,lever-2026-04-01T01-08-46-908Z,lever_distilled_memory_123,runs/lever/distilled/lever-2026-04-01T01-08-46-908Z,123,101-125,true,true,0,1,4.275,4274
lever,distilled,distilled_memory,lever-2026-04-01T01-08-56-199Z,lever_distilled_memory_124,runs/lever/distilled/lever-2026-04-01T01-08-56-199Z,124,101-125,true,true,0,1,4.285,4283
lever,distilled,distilled_memory,lever-2026-04-01T01-09-05-442Z,lever_distilled_memory_125,runs/lever/distilled/lever-2026-04-01T01-09-05-442Z,125,101-125,true,true,0,1,4.279,4278
lever,distilled,distilled_memory,lever-2026-04-01T01-09-14-670Z,lever_distilled_memory_126,runs/lever/distilled/lever-2026-04-01T01-09-14-670Z,126,126-150,true,true,0,1,4.318,4316
lever,distilled,distilled_memory,lever-2026-04-01T01-09-23-768Z,lever_distilled_memory_127,runs/lever/distilled/lever-2026-04-01T01-09-23-768Z,127,126-150,true,true,0,1,4.331,4330
lever,distilled,distilled_memory,lever-2026-04-01T01-09-32-644Z,lever_distilled_memory_128,runs/lever/distilled/lever-2026-04-01T01-09-32-644Z,128,126-150,true,true,0,1,4.313,4301
lever,distilled,distilled_memory,lever-2026-04-01T01-09-41-793Z,lever_distilled_memory_129,runs/lever/distilled/lever-2026-04-01T01-09-41-793Z,129,126-150,true,true,0,1,4.268,4266
lever,distilled,distilled_memory,lever-2026-04-01T01-09-50-995Z,lever_distilled_memory_130,runs/lever/distilled/lever-2026-04-01T01-09-50-995Z,130,126-150,true,true,0,1,4.253,4252
lever,distilled,distilled_memory,lever-2026-04-01T01-10-00-133Z,lever_distilled_memory_131,runs/lever/distilled/lever-2026-04-01T01-10-00-133Z,131,126-150,true,true,0,1,4.285,4283
lever,distilled,distilled_memory,lever-2026-04-01T01-10-09-395Z,lever_distilled_memory_132,runs/lever/distilled/lever-2026-04-01T01-10-09-395Z,132,126-150,true,true,0,1,4.263,4261
lever,distilled,distilled_memory,lever-2026-04-01T01-10-18-474Z,lever_distilled_memory_133,runs/lever/distilled/lever-2026-04-01T01-10-18-474Z,133,126-150,true,true,0,1,4.352,4351
lever,distilled,distilled_memory,lever-2026-04-01T01-10-27-392Z,lever_distilled_memory_134,runs/lever/distilled/lever-2026-04-01T01-10-27-392Z,134,126-150,true,true,0,1,4.338,4325
lever,distilled,distilled_memory,lever-2026-04-01T01-10-36-596Z,lever_distilled_memory_135,runs/lever/distilled/lever-2026-04-01T01-10-36-596Z,135,126-150,true,true,0,1,4.308,4306
lever,distilled,distilled_memory,lever-2026-04-01T01-10-45-891Z,lever_distilled_memory_136,runs/lever/distilled/lever-2026-04-01T01-10-45-891Z,136,126-150,true,true,0,1,4.259,4257
lever,distilled,distilled_memory,lever-2026-04-01T01-10-55-146Z,lever_distilled_memory_137,runs/lever/distilled/lever-2026-04-01T01-10-55-146Z,137,126-150,true,true,0,1,4.264,4262
lever,distilled,distilled_memory,lever-2026-04-01T01-11-04-345Z,lever_distilled_memory_138,runs/lever/distilled/lever-2026-04-01T01-11-04-345Z,138,126-150,true,true,0,1,4.311,4310
lever,distilled,distilled_memory,lever-2026-04-01T01-11-13-534Z,lever_distilled_memory_139,runs/lever/distilled/lever-2026-04-01T01-11-13-534Z,139,126-150,true,true,0,1,4.332,4329
lever,distilled,distilled_memory,lever-2026-04-01T01-11-22-597Z,lever_distilled_memory_140,runs/lever/distilled/lever-2026-04-01T01-11-22-597Z,140,126-150,true,true,0,1,4.427,4425
lever,distilled,distilled_memory,lever-2026-04-01T01-11-31-746Z,lever_distilled_memory_141,runs/lever/distilled/lever-2026-04-01T01-11-31-746Z,141,126-150,true,true,0,1,4.269,4268
lever,distilled,distilled_memory,lever-2026-04-01T01-11-40-947Z,lever_distilled_memory_142,runs/lever/distilled/lever-2026-04-01T01-11-40-947Z,142,126-150,true,true,0,1,4.281,4279
lever,distilled,distilled_memory,lever-2026-04-01T01-11-50-096Z,lever_distilled_memory_143,runs/lever/distilled/lever-2026-04-01T01-11-50-096Z,143,126-150,true,true,0,1,4.278,4276
lever,distilled,distilled_memory,lever-2026-04-01T01-11-59-164Z,lever_distilled_memory_144,runs/lever/distilled/lever-2026-04-01T01-11-59-164Z,144,126-150,true,true,0,1,4.407,4404
lever,distilled,distilled_memory,lever-2026-04-01T01-12-08-195Z,lever_distilled_memory_145,runs/lever/distilled/lever-2026-04-01T01-12-08-195Z,145,126-150,true,true,0,1,4.331,4327
lever,distilled,distilled_memory,lever-2026-04-01T01-12-17-396Z,lever_distilled_memory_146,runs/lever/distilled/lever-2026-04-01T01-12-17-396Z,146,126-150,true,true,0,1,4.292,4291
lever,distilled,distilled_memory,lever-2026-04-01T01-12-26-542Z,lever_distilled_memory_147,runs/lever/distilled/lever-2026-04-01T01-12-26-542Z,147,126-150,true,true,0,1,4.283,4281
lever,distilled,distilled_memory,lever-2026-04-01T01-12-35-821Z,lever_distilled_memory_148,runs/lever/distilled/lever-2026-04-01T01-12-35-821Z,148,126-150,true,true,0,1,4.257,4256
lever,distilled,distilled_memory,lever-2026-04-01T01-12-44-794Z,lever_distilled_memory_149,runs/lever/distilled/lever-2026-04-01T01-12-44-794Z,149,126-150,true,true,0,1,4.435,4434
lever,distilled,distilled_memory,lever-2026-04-01T01-12-53-853Z,lever_distilled_memory_150,runs/lever/distilled/lever-2026-04-01T01-12-53-853Z,150,126-150,true,true,0,1,4.31,4302
lever,distilled,distilled_memory,lever-2026-04-01T01-13-02-994Z,lever_distilled_memory_151,runs/lever/distilled/lever-2026-04-01T01-13-02-994Z,151,151-175,true,true,0,1,4.299,4297
lever,distilled,distilled_memory,lever-2026-04-01T01-13-12-294Z,lever_distilled_memory_152,runs/lever/distilled/lever-2026-04-01T01-13-12-294Z,152,151-175,true,true,0,1,4.328,4326
lever,distilled,distilled_memory,lever-2026-04-01T01-13-21-545Z,lever_distilled_memory_153,runs/lever/distilled/lever-2026-04-01T01-13-21-545Z,153,151-175,true,true,0,1,4.296,4294
lever,distilled,distilled_memory,lever-2026-04-01T01-13-30-796Z,lever_distilled_memory_154,runs/lever/distilled/lever-2026-04-01T01-13-30-796Z,154,151-175,true,true,0,1,4.287,4284
lever,distilled,distilled_memory,lever-2026-04-01T01-13-40-018Z,lever_distilled_memory_155,runs/lever/distilled/lever-2026-04-01T01-13-40-018Z,155,151-175,true,true,0,1,4.288,4287
lever,distilled,distilled_memory,lever-2026-04-01T01-13-49-003Z,lever_distilled_memory_156,runs/lever/distilled/lever-2026-04-01T01-13-49-003Z,156,151-175,true,true,0,1,4.463,4462
lever,distilled,distilled_memory,lever-2026-04-01T01-13-58-142Z,lever_distilled_memory_157,runs/lever/distilled/lever-2026-04-01T01-13-58-142Z,157,151-175,true,true,0,1,4.317,4315
lever,distilled,distilled_memory,lever-2026-04-01T01-14-07-393Z,lever_distilled_memory_158,runs/lever/distilled/lever-2026-04-01T01-14-07-393Z,158,151-175,true,true,0,1,4.271,4269
lever,distilled,distilled_memory,lever-2026-04-01T01-14-16-493Z,lever_distilled_memory_159,runs/lever/distilled/lever-2026-04-01T01-14-16-493Z,159,151-175,true,true,0,1,4.288,4286
lever,distilled,distilled_memory,lever-2026-04-01T01-14-25-748Z,lever_distilled_memory_160,runs/lever/distilled/lever-2026-04-01T01-14-25-748Z,160,151-175,true,true,0,1,4.272,4270
lever,distilled,distilled_memory,lever-2026-04-01T01-14-34-870Z,lever_distilled_memory_161,runs/lever/distilled/lever-2026-04-01T01-14-34-870Z,161,151-175,true,true,0,1,4.304,4303
lever,distilled,distilled_memory,lever-2026-04-01T01-14-43-811Z,lever_distilled_memory_162,runs/lever/distilled/lever-2026-04-01T01-14-43-811Z,162,151-175,true,true,0,1,4.389,4387
lever,distilled,distilled_memory,lever-2026-04-01T01-14-53-047Z,lever_distilled_memory_163,runs/lever/distilled/lever-2026-04-01T01-14-53-047Z,163,151-175,true,true,0,1,4.281,4280
lever,distilled,distilled_memory,lever-2026-04-01T01-15-02-294Z,lever_distilled_memory_164,runs/lever/distilled/lever-2026-04-01T01-15-02-294Z,164,151-175,true,true,0,1,4.293,4292
lever,distilled,distilled_memory,lever-2026-04-01T01-15-11-519Z,lever_distilled_memory_165,runs/lever/distilled/lever-2026-04-01T01-15-11-519Z,165,151-175,true,true,0,1,4.319,4318
lever,distilled,distilled_memory,lever-2026-04-01T01-15-20-519Z,lever_distilled_memory_166,runs/lever/distilled/lever-2026-04-01T01-15-20-519Z,166,151-175,true,true,0,1,4.495,4493
lever,distilled,distilled_memory,lever-2026-04-01T01-15-29-643Z,lever_distilled_memory_167,runs/lever/distilled/lever-2026-04-01T01-15-29-643Z,167,151-175,true,true,0,1,4.284,4283
lever,distilled,distilled_memory,lever-2026-04-01T01-15-38-900Z,lever_distilled_memory_168,runs/lever/distilled/lever-2026-04-01T01-15-38-900Z,168,151-175,true,true,0,1,4.283,4282
lever,distilled,distilled_memory,lever-2026-04-01T01-15-48-141Z,lever_distilled_memory_169,runs/lever/distilled/lever-2026-04-01T01-15-48-141Z,169,151-175,true,true,0,1,4.294,4293
lever,distilled,distilled_memory,lever-2026-04-01T01-15-57-391Z,lever_distilled_memory_170,runs/lever/distilled/lever-2026-04-01T01-15-57-391Z,170,151-175,true,true,0,1,4.287,4285
lever,distilled,distilled_memory,lever-2026-04-01T01-16-06-596Z,lever_distilled_memory_171,runs/lever/distilled/lever-2026-04-01T01-16-06-596Z,171,151-175,true,true,0,1,4.294,4293
lever,distilled,distilled_memory,lever-2026-04-01T01-16-15-653Z,lever_distilled_memory_172,runs/lever/distilled/lever-2026-04-01T01-16-15-653Z,172,151-175,true,true,0,1,4.464,4462
lever,distilled,distilled_memory,lever-2026-04-01T01-16-24-701Z,lever_distilled_memory_173,runs/lever/distilled/lever-2026-04-01T01-16-24-701Z,173,151-175,true,true,0,1,4.423,4422
lever,distilled,distilled_memory,lever-2026-04-01T01-16-33-943Z,lever_distilled_memory_174,runs/lever/distilled/lever-2026-04-01T01-16-33-943Z,174,151-175,true,true,0,1,4.292,4290
lever,distilled,distilled_memory,lever-2026-04-01T01-16-43-194Z,lever_distilled_memory_175,runs/lever/distilled/lever-2026-04-01T01-16-43-194Z,175,151-175,true,true,0,1,4.284,4283
lever,distilled,distilled_memory,lever-2026-04-01T01-16-52-448Z,lever_distilled_memory_176,runs/lever/distilled/lever-2026-04-01T01-16-52-448Z,176,176-200,true,true,0,1,4.303,4301
lever,distilled,distilled_memory,lever-2026-04-01T01-17-01-694Z,lever_distilled_memory_177,runs/lever/distilled/lever-2026-04-01T01-17-01-694Z,177,176-200,true,true,0,1,4.33,4329
lever,distilled,distilled_memory,lever-2026-04-01T01-17-10-932Z,lever_distilled_memory_178,runs/lever/distilled/lever-2026-04-01T01-17-10-932Z,178,176-200,true,true,0,1,4.285,4283
lever,distilled,distilled_memory,lever-2026-04-01T01-17-19-973Z,lever_distilled_memory_179,runs/lever/distilled/lever-2026-04-01T01-17-19-973Z,179,176-200,true,true,0,1,4.404,4403
lever,distilled,distilled_memory,lever-2026-04-01T01-17-29-004Z,lever_distilled_memory_180,runs/lever/distilled/lever-2026-04-01T01-17-29-004Z,180,176-200,true,true,0,1,4.474,4464
lever,distilled,distilled_memory,lever-2026-04-01T01-17-38-195Z,lever_distilled_memory_181,runs/lever/distilled/lever-2026-04-01T01-17-38-195Z,181,176-200,true,true,0,1,4.286,4285
lever,distilled,distilled_memory,lever-2026-04-01T01-17-47-398Z,lever_distilled_memory_182,runs/lever/distilled/lever-2026-04-01T01-17-47-398Z,182,176-200,true,true,0,1,4.281,4279
lever,distilled,distilled_memory,lever-2026-04-01T01-17-56-597Z,lever_distilled_memory_183,runs/lever/distilled/lever-2026-04-01T01-17-56-597Z,183,176-200,true,true,0,1,4.285,4284
lever,distilled,distilled_memory,lever-2026-04-01T01-18-05-801Z,lever_distilled_memory_184,runs/lever/distilled/lever-2026-04-01T01-18-05-801Z,184,176-200,true,true,0,1,4.293,4291
lever,distilled,distilled_memory,lever-2026-04-01T01-18-14-962Z,lever_distilled_memory_185,runs/lever/distilled/lever-2026-04-01T01-18-14-962Z,185,176-200,true,true,0,1,4.331,4329
lever,distilled,distilled_memory,lever-2026-04-01T01-18-23-946Z,lever_distilled_memory_186,runs/lever/distilled/lever-2026-04-01T01-18-23-946Z,186,176-200,true,true,0,1,4.519,4518
lever,distilled,distilled_memory,lever-2026-04-01T01-18-33-143Z,lever_distilled_memory_187,runs/lever/distilled/lever-2026-04-01T01-18-33-143Z,187,176-200,true,true,0,1,4.337,4336
lever,distilled,distilled_memory,lever-2026-04-01T01-18-42-493Z,lever_distilled_memory_188,runs/lever/distilled/lever-2026-04-01T01-18-42-493Z,188,176-200,true,true,0,1,4.338,4331
lever,distilled,distilled_memory,lever-2026-04-01T01-18-51-694Z,lever_distilled_memory_189,runs/lever/distilled/lever-2026-04-01T01-18-51-694Z,189,176-200,true,true,0,1,4.319,4316
lever,distilled,distilled_memory,lever-2026-04-01T01-19-00-999Z,lever_distilled_memory_190,runs/lever/distilled/lever-2026-04-01T01-19-00-999Z,190,176-200,true,true,0,1,4.31,4309
lever,distilled,distilled_memory,lever-2026-04-01T01-19-10-247Z,lever_distilled_memory_191,runs/lever/distilled/lever-2026-04-01T01-19-10-247Z,191,176-200,true,true,0,1,4.294,4292
lever,distilled,distilled_memory,lever-2026-04-01T01-19-19-499Z,lever_distilled_memory_192,runs/lever/distilled/lever-2026-04-01T01-19-19-499Z,192,176-200,true,true,0,1,4.289,4287
lever,distilled,distilled_memory,lever-2026-04-01T01-19-28-760Z,lever_distilled_memory_193,runs/lever/distilled/lever-2026-04-01T01-19-28-760Z,193,176-200,true,true,0,1,4.34,4339
lever,distilled,distilled_memory,lever-2026-04-01T01-19-37-979Z,lever_distilled_memory_194,runs/lever/distilled/lever-2026-04-01T01-19-37-979Z,194,176-200,true,true,0,1,4.377,4375
lever,distilled,distilled_memory,lever-2026-04-01T01-19-47-142Z,lever_distilled_memory_195,runs/lever/distilled/lever-2026-04-01T01-19-47-142Z,195,176-200,true,true,0,1,4.49,4488
lever,distilled,distilled_memory,lever-2026-04-01T01-19-56-347Z,lever_distilled_memory_196,runs/lever/distilled/lever-2026-04-01T01-19-56-347Z,196,176-200,true,true,0,1,4.533,4531
lever,distilled,distilled_memory,lever-2026-04-01T01-20-05-645Z,lever_distilled_memory_197,runs/lever/distilled/lever-2026-04-01T01-20-05-645Z,197,176-200,true,true,0,1,4.548,4546
lever,distilled,distilled_memory,lever-2026-04-01T01-20-14-895Z,lever_distilled_memory_198,runs/lever/distilled/lever-2026-04-01T01-20-14-895Z,198,176-200,true,true,0,1,4.427,4420
lever,distilled,distilled_memory,lever-2026-04-01T01-20-24-092Z,lever_distilled_memory_199,runs/lever/distilled/lever-2026-04-01T01-20-24-092Z,199,176-200,true,true,0,1,4.312,4311
lever,distilled,distilled_memory,lever-2026-04-01T01-20-33-345Z,lever_distilled_memory_200,runs/lever/distilled/lever-2026-04-01T01-20-33-345Z,200,176-200,true,true,0,1,4.299,4298
lever,distilled,raw_memory,lever-2026-03-31T22-42-31-214Z,lever_raw_memory_001,runs/lever/distilled/lever-2026-03-31T22-42-31-214Z,1,1-25,true,false,2,3,11.531,11518
lever,distilled,raw_memory,lever-2026-03-31T22-42-47-503Z,lever_raw_memory_002,runs/lever/distilled/lever-2026-03-31T22-42-47-503Z,2,1-25,true,true,0,1,4.225,4223
lever,distilled,raw_memory,lever-2026-03-31T22-42-56-854Z,lever_raw_memory_003,runs/lever/distilled/lever-2026-03-31T22-42-56-854Z,3,1-25,true,true,0,1,4.295,4293
lever,distilled,raw_memory,lever-2026-03-31T22-43-06-249Z,lever_raw_memory_004,runs/lever/distilled/lever-2026-03-31T22-43-06-249Z,4,1-25,true,true,0,1,4.241,4239
lever,distilled,raw_memory,lever-2026-03-31T22-43-15-461Z,lever_raw_memory_005,runs/lever/distilled/lever-2026-03-31T22-43-15-461Z,5,1-25,true,true,0,1,4.257,4256
lever,distilled,raw_memory,lever-2026-03-31T22-43-24-759Z,lever_raw_memory_006,runs/lever/distilled/lever-2026-03-31T22-43-24-759Z,6,1-25,true,true,0,1,4.291,4290
lever,distilled,raw_memory,lever-2026-03-31T22-43-34-108Z,lever_raw_memory_007,runs/lever/distilled/lever-2026-03-31T22-43-34-108Z,7,1-25,true,true,0,1,4.232,4231
lever,distilled,raw_memory,lever-2026-03-31T22-43-43-408Z,lever_raw_memory_008,runs/lever/distilled/lever-2026-03-31T22-43-43-408Z,8,1-25,true,true,0,1,4.349,4347
lever,distilled,raw_memory,lever-2026-03-31T22-43-52-962Z,lever_raw_memory_009,runs/lever/distilled/lever-2026-03-31T22-43-52-962Z,9,1-25,true,true,0,1,4.244,4243
lever,distilled,raw_memory,lever-2026-03-31T22-44-02-308Z,lever_raw_memory_010,runs/lever/distilled/lever-2026-03-31T22-44-02-308Z,10,1-25,true,true,0,1,4.199,4197
lever,distilled,raw_memory,lever-2026-03-31T22-44-11-431Z,lever_raw_memory_011,runs/lever/distilled/lever-2026-03-31T22-44-11-431Z,11,1-25,true,true,0,1,4.323,4322
lever,distilled,raw_memory,lever-2026-03-31T22-44-20-455Z,lever_raw_memory_012,runs/lever/distilled/lever-2026-03-31T22-44-20-455Z,12,1-25,true,true,0,1,4.258,4256
lever,distilled,raw_memory,lever-2026-03-31T22-44-29-757Z,lever_raw_memory_013,runs/lever/distilled/lever-2026-03-31T22-44-29-757Z,13,1-25,true,true,0,1,4.212,4210
lever,distilled,raw_memory,lever-2026-03-31T22-44-39-023Z,lever_raw_memory_014,runs/lever/distilled/lever-2026-03-31T22-44-39-023Z,14,1-25,true,true,0,1,4.229,4228
lever,distilled,raw_memory,lever-2026-03-31T22-44-48-133Z,lever_raw_memory_015,runs/lever/distilled/lever-2026-03-31T22-44-48-133Z,15,1-25,true,true,0,1,4.374,4373
lever,distilled,raw_memory,lever-2026-03-31T22-44-57-260Z,lever_raw_memory_016,runs/lever/distilled/lever-2026-03-31T22-44-57-260Z,16,1-25,true,true,0,1,4.258,4257
lever,distilled,raw_memory,lever-2026-03-31T22-45-06-507Z,lever_raw_memory_017,runs/lever/distilled/lever-2026-03-31T22-45-06-507Z,17,1-25,true,true,0,1,4.291,4289
lever,distilled,raw_memory,lever-2026-03-31T22-45-15-808Z,lever_raw_memory_018,runs/lever/distilled/lever-2026-03-31T22-45-15-808Z,18,1-25,true,true,0,1,4.246,4245
lever,distilled,raw_memory,lever-2026-03-31T22-45-25-200Z,lever_raw_memory_019,runs/lever/distilled/lever-2026-03-31T22-45-25-200Z,19,1-25,true,true,0,1,4.272,4270
lever,distilled,raw_memory,lever-2026-03-31T22-45-34-396Z,lever_raw_memory_020,runs/lever/distilled/lever-2026-03-31T22-45-34-396Z,20,1-25,true,true,0,1,4.276,4274
lever,distilled,raw_memory,lever-2026-03-31T22-45-43-457Z,lever_raw_memory_021,runs/lever/distilled/lever-2026-03-31T22-45-43-457Z,21,1-25,true,true,0,1,4.422,4420
lever,distilled,raw_memory,lever-2026-03-31T23-14-08-453Z,lever_raw_memory_022,runs/lever/distilled/lever-2026-03-31T23-14-08-453Z,22,1-25,true,true,0,1,4.294,4293
lever,distilled,raw_memory,lever-2026-03-31T22-45-57-581Z,lever_raw_memory_023,runs/lever/distilled/lever-2026-03-31T22-45-57-581Z,23,1-25,true,true,0,1,4.229,4227
lever,distilled,raw_memory,lever-2026-03-31T22-46-06-548Z,lever_raw_memory_024,runs/lever/distilled/lever-2026-03-31T22-46-06-548Z,24,1-25,true,true,0,1,4.359,4351
