scenario,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,attempts,corrected_attempts,duration_seconds,runtime_ms,avg_cpu_percent,max_cpu_percent,avg_rss_mb,max_rss_mb,avg_heap_used_mb,max_heap_used_mb,avg_gpu_util_percent,max_gpu_util_percent,avg_vram_used_mb,max_vram_used_mb,sample_count
key,raw_memory,key-2026-04-02T08-16-33-554Z,key_raw_memory_134,runs/key/distilled/key-2026-04-02T08-16-33-554Z,134,126-150,false,false,6,,35.773,35772,1.802,6.635,266.791,283.723,117.538,133.945,28.2,42,4209.057,4211,35
key,raw_memory,key-2026-04-02T08-17-19-338Z,key_raw_memory_135,runs/key/distilled/key-2026-04-02T08-17-19-338Z,135,126-150,false,false,6,,34.867,34866,1.832,6.737,260.773,276.215,113.978,125.406,29.235,38,4209,4209,34
key,raw_memory,key-2026-04-02T08-18-04-313Z,key_raw_memory_136,runs/key/distilled/key-2026-04-02T08-18-04-313Z,136,126-150,false,false,6,,34.818,34817,1.748,7.411,266.416,282.688,118.046,134.026,28.853,42,4209.235,4211,34
key,raw_memory,key-2026-04-02T08-18-49-186Z,key_raw_memory_137,runs/key/distilled/key-2026-04-02T08-18-49-186Z,137,126-150,false,false,6,,34.867,34865,1.84,10.163,261.206,277.078,113.936,126.42,27.686,41,4209.571,4211,35
key,raw_memory,key-2026-04-02T08-19-34-291Z,key_raw_memory_138,runs/key/distilled/key-2026-04-02T08-19-34-291Z,138,126-150,false,false,6,,35.009,35008,1.793,6.478,266.678,288.254,123.519,136.543,29.382,43,4209.588,4211,34
key,raw_memory,key-2026-04-02T08-20-19-298Z,key_raw_memory_139,runs/key/distilled/key-2026-04-02T08-20-19-298Z,139,126-150,false,false,6,,34.674,34672,1.813,7.854,261.96,278.457,113.476,127.955,29.5,39,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-21-04-193Z,key_raw_memory_140,runs/key/distilled/key-2026-04-02T08-21-04-193Z,140,126-150,false,false,6,,34.916,34915,1.962,7.97,272.248,297.863,118.94,135.689,30.206,51,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-21-49-085Z,key_raw_memory_141,runs/key/distilled/key-2026-04-02T08-21-49-085Z,141,126-150,false,false,6,,34.735,34733,1.914,9.416,263.847,297.832,115.11,128.079,28.324,42,4209,4209,34
key,raw_memory,key-2026-04-02T08-22-33-958Z,key_raw_memory_142,runs/key/distilled/key-2026-04-02T08-22-33-958Z,142,126-150,false,false,6,,35.082,35081,1.848,6.972,266.96,281.988,115.769,132.052,30,42,4209.061,4211,33
key,raw_memory,key-2026-04-02T08-23-19-189Z,key_raw_memory_143,runs/key/distilled/key-2026-04-02T08-23-19-189Z,143,126-150,false,false,6,,35.07,35069,1.895,9.506,265.087,299.988,114.506,127.706,28.486,44,4209,4209,35
key,raw_memory,key-2026-04-02T08-24-04-363Z,key_raw_memory_144,runs/key/distilled/key-2026-04-02T08-24-04-363Z,144,126-150,false,false,6,,35.091,35090,1.811,6.684,263.367,280.164,114.938,128.843,29,40,4209.412,4211,34
key,raw_memory,key-2026-04-02T08-24-49-540Z,key_raw_memory_145,runs/key/distilled/key-2026-04-02T08-24-49-540Z,145,126-150,false,false,6,,35.359,35358,1.901,9.139,265.428,300.746,114.585,128.859,29.143,41,4209.114,4211,35
key,raw_memory,key-2026-04-02T08-25-35-043Z,key_raw_memory_146,runs/key/distilled/key-2026-04-02T08-25-35-043Z,146,126-150,false,false,6,,34.771,34770,1.96,8.791,263.865,278.676,115.582,128.054,29.818,44,4209.364,4211,33
key,raw_memory,key-2026-04-02T08-26-19-953Z,key_raw_memory_147,runs/key/distilled/key-2026-04-02T08-26-19-953Z,147,126-150,false,false,6,,35.493,35491,1.685,7.282,263.246,279.371,114.758,127.839,30.286,63,4209,4209,35
key,raw_memory,key-2026-04-02T08-27-05-455Z,key_raw_memory_148,runs/key/distilled/key-2026-04-02T08-27-05-455Z,148,126-150,false,false,6,,34.925,34924,1.74,6.834,265.139,280.301,114.583,130.315,27.971,40,4209.471,4211,34
key,raw_memory,key-2026-04-02T08-27-50-497Z,key_raw_memory_149,runs/key/distilled/key-2026-04-02T08-27-50-497Z,149,126-150,false,false,6,,35.443,35442,1.867,8.299,265.687,281.004,115.932,126.56,28.853,42,4209.059,4211,34
key,raw_memory,key-2026-04-02T08-28-36-093Z,key_raw_memory_150,runs/key/distilled/key-2026-04-02T08-28-36-093Z,150,126-150,false,false,6,,35.452,35451,1.727,8.131,263.953,279.145,114.563,130.393,29.794,41,4209.059,4211,34
key,raw_memory,key-2026-04-02T08-29-21-450Z,key_raw_memory_151,runs/key/distilled/key-2026-04-02T08-29-21-450Z,151,151-175,false,false,6,,36.041,36030,1.792,7.712,267.47,281.102,114.796,127.917,30.235,53,4209.471,4211,34
key,raw_memory,key-2026-04-02T08-30-07-542Z,key_raw_memory_152,runs/key/distilled/key-2026-04-02T08-30-07-542Z,152,151-175,false,false,6,,35.018,35017,1.771,8.839,267.617,283.879,115.574,131.261,30.235,51,4209,4209,34
key,raw_memory,key-2026-04-02T08-30-52-592Z,key_raw_memory_153,runs/key/distilled/key-2026-04-02T08-30-52-592Z,153,151-175,false,false,6,,35.388,35387,1.835,7.458,266.661,284.25,115.332,131.378,29,37,4209.057,4211,35
key,raw_memory,key-2026-04-02T08-31-38-040Z,key_raw_memory_154,runs/key/distilled/key-2026-04-02T08-31-38-040Z,154,151-175,false,false,6,,34.687,34686,1.664,7.755,265.313,281.27,115.997,129.763,30.647,40,4209.294,4211,34
key,raw_memory,key-2026-04-02T08-32-22-777Z,key_raw_memory_155,runs/key/distilled/key-2026-04-02T08-32-22-777Z,155,151-175,false,false,6,,34.892,34891,1.804,6.435,266.665,282.031,114.983,128.73,29.265,51,4209,4209,34
key,raw_memory,key-2026-04-02T08-33-07-846Z,key_raw_memory_156,runs/key/distilled/key-2026-04-02T08-33-07-846Z,156,151-175,false,false,6,,35.101,35100,1.754,6.203,265.23,279.656,115.745,130.425,30.235,42,4209.059,4211,34
key,raw_memory,key-2026-04-02T08-33-52-939Z,key_raw_memory_157,runs/key/distilled/key-2026-04-02T08-33-52-939Z,157,151-175,false,false,6,,35.89,35889,1.707,9.274,266.324,283.211,116.258,131.184,26.8,38,4209,4209,35
key,raw_memory,key-2026-04-02T08-34-38-940Z,key_raw_memory_158,runs/key/distilled/key-2026-04-02T08-34-38-940Z,158,151-175,false,false,6,,34.971,34970,1.922,8.596,265.347,281.418,116.089,129.255,29,39,4209.059,4211,34
key,raw_memory,key-2026-04-02T08-35-23-927Z,key_raw_memory_159,runs/key/distilled/key-2026-04-02T08-35-23-927Z,159,151-175,false,false,6,,34.879,34878,1.741,6.299,265.93,283.57,115.665,129.364,30.706,41,4209.176,4211,34
key,raw_memory,key-2026-04-02T08-36-08-930Z,key_raw_memory_160,runs/key/distilled/key-2026-04-02T08-36-08-930Z,160,151-175,false,false,6,,35.284,35282,1.748,6.634,267.08,284.055,116.328,129.529,27.588,43,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-36-54-188Z,key_raw_memory_161,runs/key/distilled/key-2026-04-02T08-36-54-188Z,161,151-175,false,false,6,,35.3,35298,1.839,9.138,267.077,282.367,116.313,129.909,28.971,38,4209.229,4211,35
key,raw_memory,key-2026-04-02T08-37-39-634Z,key_raw_memory_162,runs/key/distilled/key-2026-04-02T08-37-39-634Z,162,151-175,false,false,6,,35.043,35042,1.735,9.328,267.129,284.223,116.672,132.448,28.235,37,4209.176,4211,34
key,raw_memory,key-2026-04-02T08-38-24-741Z,key_raw_memory_163,runs/key/distilled/key-2026-04-02T08-38-24-741Z,163,151-175,false,false,6,,35.553,35552,1.928,10.049,264.869,280.176,115.854,130.193,29.143,46,4209.171,4211,35
key,raw_memory,key-2026-04-02T08-39-10-449Z,key_raw_memory_164,runs/key/distilled/key-2026-04-02T08-39-10-449Z,164,151-175,false,false,6,,35.215,35214,1.891,6.998,266.118,283.078,116.811,130.325,29.412,37,4209.235,4211,34
key,raw_memory,key-2026-04-02T08-39-55-591Z,key_raw_memory_165,runs/key/distilled/key-2026-04-02T08-39-55-591Z,165,151-175,false,false,6,,35.019,35017,1.811,7.099,266.296,282.617,117.023,133.188,28.588,40,4209,4209,34
key,raw_memory,key-2026-04-02T08-40-40-691Z,key_raw_memory_166,runs/key/distilled/key-2026-04-02T08-40-40-691Z,166,151-175,false,false,6,,35.678,35677,1.733,8.202,265.554,280.98,117.095,130.658,31.486,47,4209.114,4211,35
key,raw_memory,key-2026-04-02T08-41-26-398Z,key_raw_memory_167,runs/key/distilled/key-2026-04-02T08-41-26-398Z,167,151-175,false,false,6,,35.189,35188,1.828,6.626,267.459,285.25,117.403,131.218,27.588,42,4209.176,4211,34
key,raw_memory,key-2026-04-02T08-42-11-689Z,key_raw_memory_168,runs/key/distilled/key-2026-04-02T08-42-11-689Z,168,151-175,false,false,6,,35.294,35293,1.652,9.329,267.001,284.469,117.655,130.79,29.059,43,4209.471,4211,34
key,raw_memory,key-2026-04-02T08-42-57-003Z,key_raw_memory_169,runs/key/distilled/key-2026-04-02T08-42-57-003Z,169,151-175,false,false,6,,34.661,34660,1.754,5.904,268.375,285.426,118.088,131.047,29.324,48,4209.235,4211,34
key,raw_memory,key-2026-04-02T08-43-41-788Z,key_raw_memory_170,runs/key/distilled/key-2026-04-02T08-43-41-788Z,170,151-175,false,false,6,,35.576,35575,1.893,10.688,267.402,284.004,117.034,131.289,28.353,36,4209,4209,34
key,raw_memory,key-2026-04-02T08-44-27-493Z,key_raw_memory_171,runs/key/distilled/key-2026-04-02T08-44-27-493Z,171,151-175,false,false,6,,35.159,35154,1.875,9.865,269.565,285.508,117.806,131.229,28.647,44,4209,4209,34
key,raw_memory,key-2026-04-02T08-45-12-840Z,key_raw_memory_172,runs/key/distilled/key-2026-04-02T08-45-12-840Z,172,151-175,false,false,6,,35.926,35925,1.788,9.674,267.175,285.184,117.68,131.583,29.771,48,4209.4,4211,35
key,raw_memory,key-2026-04-02T08-45-58-839Z,key_raw_memory_173,runs/key/distilled/key-2026-04-02T08-45-58-839Z,173,151-175,false,false,6,,35.165,35164,1.81,8.782,269.96,284.578,118.998,130.174,29.059,41,4209,4209,34
key,raw_memory,key-2026-04-02T08-46-44-115Z,key_raw_memory_174,runs/key/distilled/key-2026-04-02T08-46-44-115Z,174,151-175,false,false,6,,36.003,36002,1.778,6.799,269.218,284.836,119.943,130.401,28.5,40,4209.294,4211,34
key,raw_memory,key-2026-04-02T08-47-30-157Z,key_raw_memory_175,runs/key/distilled/key-2026-04-02T08-47-30-157Z,175,151-175,false,false,6,,35.555,35554,1.555,6.779,268.287,283.148,118.415,132.077,29.588,41,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-48-15-667Z,key_raw_memory_176,runs/key/distilled/key-2026-04-02T08-48-15-667Z,176,176-200,false,false,6,,35.359,35356,1.757,6.637,269.785,287.418,119.332,132.377,29.412,45,4209,4209,34
key,raw_memory,key-2026-04-02T08-49-01-093Z,key_raw_memory_177,runs/key/distilled/key-2026-04-02T08-49-01-093Z,177,176-200,false,false,6,,35.869,35868,1.773,8.978,267.889,283.184,119.706,130.833,30.686,60,4209.229,4211,35
key,raw_memory,key-2026-04-02T08-49-46-990Z,key_raw_memory_178,runs/key/distilled/key-2026-04-02T08-49-46-990Z,178,176-200,false,false,6,,34.925,34923,1.803,8.587,270.553,284.824,119.293,132.216,29.706,42,4209.529,4211,34
key,raw_memory,key-2026-04-02T08-50-31-989Z,key_raw_memory_179,runs/key/distilled/key-2026-04-02T08-50-31-989Z,179,176-200,false,false,6,,35.834,35833,1.784,10.983,270.42,285.754,119.131,131.113,30.829,48,4209.057,4211,35
key,raw_memory,key-2026-04-02T08-51-17-844Z,key_raw_memory_180,runs/key/distilled/key-2026-04-02T08-51-17-844Z,180,176-200,false,false,6,,34.979,34978,1.767,6.841,271.875,287.367,120.18,132.624,29.118,49,4209.235,4211,34
key,raw_memory,key-2026-04-02T08-52-02-813Z,key_raw_memory_181,runs/key/distilled/key-2026-04-02T08-52-02-813Z,181,176-200,false,false,6,,35.592,35591,1.79,6.935,268.857,285.063,120.03,132.739,28.059,47,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-52-48-387Z,key_raw_memory_182,runs/key/distilled/key-2026-04-02T08-52-48-387Z,182,176-200,false,false,6,,35.769,35768,1.867,8.333,270.216,285.125,119.74,133.091,29.143,40,4209.057,4211,35
key,raw_memory,key-2026-04-02T08-53-34-245Z,key_raw_memory_183,runs/key/distilled/key-2026-04-02T08-53-34-245Z,183,176-200,false,false,6,,35.343,35342,1.791,8.583,270.15,286.777,119.473,133.381,30.5,55,4209.412,4211,34
key,raw_memory,key-2026-04-02T08-54-19-695Z,key_raw_memory_184,runs/key/distilled/key-2026-04-02T08-54-19-695Z,184,176-200,false,false,6,,36.185,36184,1.843,7.924,268.926,285.352,119.607,133.499,29.286,50,4209.114,4211,35
key,raw_memory,key-2026-04-02T08-55-05-889Z,key_raw_memory_185,runs/key/distilled/key-2026-04-02T08-55-05-889Z,185,176-200,false,false,6,,35.264,35263,1.868,8.491,270.66,287.609,119.661,134.504,29,40,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-55-51-268Z,key_raw_memory_186,runs/key/distilled/key-2026-04-02T08-55-51-268Z,186,176-200,false,false,6,,35.048,35046,1.895,9.671,273.179,295.344,121.228,132.513,26.676,40,4209.294,4211,34
key,raw_memory,key-2026-04-02T08-56-36-446Z,key_raw_memory_187,runs/key/distilled/key-2026-04-02T08-56-36-446Z,187,176-200,false,false,6,,35.929,35929,1.71,8.102,269.199,286.262,119.581,133.948,30.429,48,4209.171,4211,35
key,raw_memory,key-2026-04-02T08-57-22-438Z,key_raw_memory_188,runs/key/distilled/key-2026-04-02T08-57-22-438Z,188,176-200,false,false,6,,35.414,35413,1.859,7.305,271.406,286.273,121.214,132.824,30.242,48,4209.636,4214,33
key,raw_memory,key-2026-04-02T08-58-07-940Z,key_raw_memory_189,runs/key/distilled/key-2026-04-02T08-58-07-940Z,189,176-200,false,false,6,,35.66,35659,1.787,7.149,272.361,287.816,122.071,133.189,28.971,38,4209.235,4211,34
key,raw_memory,key-2026-04-02T08-58-53-640Z,key_raw_memory_190,runs/key/distilled/key-2026-04-02T08-58-53-640Z,190,176-200,false,false,6,,35.512,35511,1.651,6.475,271.759,287.066,121.91,133.521,29.333,41,4209.242,4211,33
key,raw_memory,key-2026-04-02T08-59-39-249Z,key_raw_memory_191,runs/key/distilled/key-2026-04-02T08-59-39-249Z,191,176-200,false,false,6,,35.654,35653,1.78,6.261,271.982,288.586,121.317,134.572,30.294,46,4209,4209,34
key,raw_memory,key-2026-04-02T09-00-24-940Z,key_raw_memory_192,runs/key/distilled/key-2026-04-02T09-00-24-940Z,192,176-200,false,false,6,,35.626,35625,1.854,8.155,269.45,284.961,122.554,134.928,27.088,34,4209,4209,34
key,raw_memory,key-2026-04-02T09-01-10-638Z,key_raw_memory_193,runs/key/distilled/key-2026-04-02T09-01-10-638Z,193,176-200,false,false,6,,35.869,35868,1.767,8.271,271.858,286.504,123.456,134.814,29.457,46,4209.343,4211,35
key,raw_memory,key-2026-04-02T09-01-56-493Z,key_raw_memory_194,runs/key/distilled/key-2026-04-02T09-01-56-493Z,194,176-200,false,false,6,,35.55,35548,1.767,6.732,271.638,289.805,122.012,135.626,29.471,41,4209.235,4211,34
key,raw_memory,key-2026-04-02T09-02-41-937Z,key_raw_memory_195,runs/key/distilled/key-2026-04-02T09-02-41-937Z,195,176-200,false,false,6,,35.485,35484,1.796,6.767,271.138,285.602,123.265,135.437,29.424,46,4209.303,4211,33
key,raw_memory,key-2026-04-02T09-03-27-587Z,key_raw_memory_196,runs/key/distilled/key-2026-04-02T09-03-27-587Z,196,176-200,false,false,6,,36.045,36044,1.734,8.5,272.566,288.734,121.893,137.262,29.2,41,4209.057,4211,35
key,raw_memory,key-2026-04-02T09-04-13-606Z,key_raw_memory_197,runs/key/distilled/key-2026-04-02T09-04-13-606Z,197,176-200,false,false,6,,36.238,36236,1.774,6.921,271.778,288.109,122.97,135.111,29.794,44,4209,4209,34
key,raw_memory,key-2026-04-02T09-04-59-793Z,key_raw_memory_198,runs/key/distilled/key-2026-04-02T09-04-59-793Z,198,176-200,false,false,6,,35.669,35668,1.843,8.502,272.741,287.438,122.463,135.063,30.03,45,4209.242,4211,33
key,raw_memory,key-2026-04-02T09-05-45-541Z,key_raw_memory_199,runs/key/distilled/key-2026-04-02T09-05-45-541Z,199,176-200,false,false,6,,36.248,36247,1.93,9.178,271.979,287.008,122.023,135.821,29.943,49,4209.229,4211,35
key,raw_memory,key-2026-04-02T09-06-31-710Z,key_raw_memory_200,runs/key/distilled/key-2026-04-02T09-06-31-710Z,200,176-200,false,false,6,,35.729,35728,1.981,7.218,273.516,290.637,122.725,135.945,29.588,46,4209.118,4211,34
